id,name,category,source_category,source_file,source_table,latitude,longitude,x_utm,y_utm,cluster_id,dist_to_cluster_centroid_m,competitor_density_500m,competitor_density_1km,same_category_density_500m,nearest_neighbor_dist_m,rating,review_log,price_level
545,PT ABSOLUT KREATIF FAKTUAL,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0277759,104.0477258,394047.74959306105,113616.03434181499,-1,0.0,0,4,0,565.0646635441219,5.0,1.3862943611198906,0
547,PT  NOK FREUDENBERG SEALING TECHNOLOGIES,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.069918,104.0221179,391199.735717886,118275.56187630756,-1,0.0,6,20,1,267.11040521389265,4.4,3.828641396489095,0
548,PT  Shimano Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0621332,104.030572,392140.16818882886,117414.68213423251,8,63.57167732765349,16,29,7,152.5759913480001,4.4,4.859812404361672,0
550,PT ANGKASA VISICOM INTEKMATIKA,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0397446,104.0532633,394664.3158196007,114938.93816944996,-1,0.0,6,11,3,201.50363100286916,5.0,1.3862943611198906,0
551,PT Alam Semesta Karya,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.049997,104.030489,392130.5141636924,116073.07248234299,-1,0.0,4,8,3,278.43446832799265,0.0,0.0,0
553,PT SURYA INDOCHITA PRAKARSA,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0409733,103.9689456,385282.0389962708,115077.70776153248,-1,0.0,3,8,2,73.56536399027999,5.0,0.6931471805599453,0
562,Pt Usp unitid indon prakoso,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0716859,104.1158878,401633.61410613597,118467.82603621631,-1,0.0,0,0,0,1266.1552796387211,5.0,1.0986122886681098,0
564,PT  Kim Seah Shipyard Indonesia,boat builders,Company,Indonesia.Batam.PT.202408042212.db,places,1.1038363,103.933266,381314.1961772471,122028.51478252506,-1,0.0,0,1,0,510.803288325222,4.6,3.332204510175204,0
565,PT  Jaya Surviva,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.049857,103.9527094,383475.6812206546,116060.38724059844,13,607.3315979166417,6,15,2,143.44260040095514,0.0,0.0,0
566,BALAI PERTEMUAN,function room facility,Company,Indonesia.Batam.PT.202408042212.db,places,1.0336805,104.050873,394398.141216714,114268.65803600747,-1,0.0,4,12,0,153.33998982766389,5.0,1.6094379124341003,0
567,PT  Pilar Kemuning Suksesindo,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0325244,104.0501115,394313.36911845196,114140.8814973292,-1,0.0,2,12,0,29.708988250954814,0.0,0.0,0
571,PT  Laksana Putra Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.037945,103.9806993,386589.81969310367,114742.51002573408,-1,0.0,1,10,1,302.8551227434511,5.0,0.6931471805599453,0
572,Piayu,manufacturer,Company,Indonesia.Batam.PT.202408042212.db,places,1.0186055,104.0986806,399717.2986376255,112600.65494974739,-1,0.0,2,2,0,0.0,0.0,0.0,0
573,PT  Pegaunihan Technology Indonesia,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0660208,104.0295709,392028.90896504285,117844.47720158947,8,439.27716936896195,13,27,6,53.18700840424795,4.3,4.919980925828125,0
575,Batam,apartment complex,Company,Indonesia.Batam.PT.202408042212.db,places,1.0436991,104.0522807,394555.111364028,115376.12365477551,-1,0.0,1,8,0,450.6181994729767,5.0,0.6931471805599453,0
576,PT  Patria Maritim Perkasa,shipbuilding and repairing,Company,Indonesia.Batam.PT.202408042212.db,places,1.0164439,103.9414008,382216.0825312531,112367.01317911856,-1,0.0,2,11,0,336.84051831503984,4.4,5.0238805208462765,0
578,PT  Trion Perkasa Mandiri,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0393923,104.048956,394185.02170477516,114900.13695533421,-1,0.0,6,11,4,45.50347299843482,0.0,0.0,0
580,PT  SUBUR INTISURYA GAS BATAM,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0350588,104.1220566,402318.86882394704,114418.74162294724,-1,0.0,0,0,0,2711.0180752500637,0.0,0.0,0
582,PT Solusindo Teknologi Infotama,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0406287,104.0035606,389133.7849599634,115038.3749445494,-1,0.0,0,7,0,541.1080373861095,5.0,1.6094379124341003,0
583,Pt  Evergrown Technology,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.097672,104.03721,392880.03528869647,121343.12845979421,7,358.30223441405303,14,31,7,161.29826965724232,0.0,0.0,0
585,PT BBT Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0420199,103.9895603,387575.9662550973,115192.66447239429,-1,0.0,1,8,1,285.71236467531406,0.0,0.0,0
587,Batam,school,Company,Indonesia.Batam.PT.202408042212.db,places,1.0316587,104.0362587,392771.9026896721,114045.6456068792,-1,0.0,0,0,0,1346.2359228446187,0.0,0.0,0
588,Kantor pt etha global,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0369193,104.0540079,394747.07552174246,114626.5889373678,-1,0.0,4,12,2,250.91822989905316,0.0,0.0,0
590,PT Centro Link,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.030393,103.9422492,382310.9981877949,113909.04622682344,-1,0.0,0,4,0,564.719388564778,0.0,0.0,0
591,PT  Global,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0513913,104.0395178,393135.21671744407,116226.89673299092,-1,0.0,1,5,1,379.7955103892555,0.0,0.0,0
592,PT  Kaliban Punggur,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0606375,104.1188888,401967.18260196457,117246.40012739185,-1,0.0,1,2,0,226.34146281031846,5.0,0.6931471805599453,0
593,PT  Bintang Marina Jaya,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0493725,103.944001,382506.633613293,116007.15202490288,-1,0.0,0,2,0,641.2967831440902,0.0,0.0,0
594,PT Uwatec Batam,corporate campus,Company,Indonesia.Batam.PT.202408042212.db,places,1.0831494,104.0306681,392151.5972909054,119737.94299042806,-1,0.0,3,13,0,42.84500303645455,0.0,0.0,0
596,PT  Mayara Indonesia,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0292827,104.0601753,395433.08489961846,113782.19377796203,4,267.93304058106173,9,11,3,42.33465093809105,0.0,0.0,0
598,ABB Batam  PT,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.05879,104.02962,392034.1213792143,117045.13673205707,8,427.22141060867926,9,27,4,186.8376850382178,4.5,1.0986122886681098,0
601,Dormitory Blok P Batamindo industrial Park,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0559647,104.0329808,392407.9873358519,116732.69353038927,8,736.9945204894699,10,24,4,312.3775870406815,4.5,5.497168225293202,0
602,PT  WongTech Era Globalindo (Batam),corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0454599,103.960873,384383.9243095142,115573.99043533797,13,587.7909358098374,4,18,1,319.9257288144907,0.0,0.0,0
603,PT Microcast,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.0663824,104.0274578,391793.79288964474,117884.52497726637,8,601.7988672366234,10,24,5,135.71940114190764,3.2,1.791759469228055,0
604,Kelurahan Sei Pelungut,city clerk's office,Company,Indonesia.Batam.PT.202408042212.db,places,1.028628,103.9587596,384148.1436099116,113713.32241413833,-1,0.0,0,0,0,1104.3603748044013,2.7,2.3978952727983707,0
605,PT  SOMAN KARYA BATAM,industrial consultant,Company,Indonesia.Batam.PT.202408042212.db,places,-2.44565,117.8888,1945181.7504626135,-277346.30088331114,-1,0.0,7,7,0,0.0,0.0,0.0,0
606,PT DENHR Sei Lekop Batam Indonesia,car factory,Company,Indonesia.Batam.PT.202408042212.db,places,1.0229502,103.9403317,382097.35337629064,113086.31988216216,-1,0.0,4,11,0,35.9320563742915,4.2,2.3978952727983707,0
607,Pt maritim teknik inspeksi,industrial engineer,Company,Indonesia.Batam.PT.202408042212.db,places,0.837166,104.053115,394641.7521034941,92544.78357119006,-1,0.0,8,8,0,0.0,5.0,0.6931471805599453,0
608,Ramiro Garden  Sei Temiang  Batu Aji Batam Island,plant nursery,Company,Indonesia.Batam.PT.202408042212.db,places,1.0803278,103.9547171,383700.2306394143,119428.827041879,-1,0.0,1,2,0,482.3042908793494,5.0,1.6094379124341003,0
609,TPU Muslim Sei Temiang,cemetery,Company,Indonesia.Batam.PT.202408042212.db,places,1.0666392,103.9677966,385155.1243591302,117915.07554321755,-1,0.0,2,4,1,278.6143039205534,4.4,2.1972245773362196,0
610,PERUMAHAN KAVLING PLUS SEI TEMIANG,gated community,Company,Indonesia.Batam.PT.202408042212.db,places,1.0760263,103.953993,383619.49379496864,118953.32836580346,-1,0.0,1,3,0,482.3042908793494,4.6,2.3978952727983707,0
611,Pertamina Petrol Station,petrol station,Company,Indonesia.Batam.PT.202408042212.db,places,1.0619939,103.968352,385216.7541503792,117401.52407337874,-1,0.0,1,10,0,95.25741162591561,4.4,5.641907070938114,0
612,Sungai Temiang,river port,Company,Indonesia.Batam.PT.202408042212.db,places,1.0764859,103.9460725,382738.16351144103,119004.44013885396,-1,0.0,1,2,0,450.5768260770124,0.0,0.0,0
613,Spbu Pertamina sei temiang,transportation service,Company,Indonesia.Batam.PT.202408042212.db,places,1.1028311,103.9577086,384033.96871285536,121916.42663432403,-1,0.0,0,14,0,530.8111020833736,0.0,0.0,0
614,TPU Muslim (Blok Q) Sei Temiang,cemetery,Company,Indonesia.Batam.PT.202408042212.db,places,1.0669329,103.9702834,385431.8512391619,117947.4509075716,-1,0.0,1,4,1,278.6143039205534,5.0,1.6094379124341003,0
615,PT  Galang Agro Sejahtera,agricultural production,Company,Indonesia.Batam.PT.202408042212.db,places,1.0739033,103.9492051,383086.64323549956,118718.81563339666,-1,0.0,1,3,0,450.5768260770124,0.0,0.0,0
619,PT SUMBER CHANDRA MAKMUR,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1299149,104.0287357,391938.26925149746,124907.77128963752,0,2402.96818011887,19,58,17,90.96366474734438,5.0,0.6931471805599453,0
621,PT PLS PRATAMA,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1373045,104.0243314,391448.4796717381,125724.83067606864,0,1450.5712246656512,23,67,14,6.680112165841719,5.0,0.6931471805599453,0
623,Sungai Panas,river,Company,Indonesia.Batam.PT.202408042212.db,places,1.1408443,104.0470216,393973.32589207956,126115.29744255422,2,660.0078232058312,5,18,0,223.22650802687508,3.0,1.0986122886681098,0
626,Pt AGRA MITRA INDONESIA,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1323801,104.0287907,391944.4802775217,125180.28836334158,0,2180.003579578195,21,65,19,28.653640511652547,4.0,0.6931471805599453,0
627,PT  Kaca Kendaga Juga,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1294423,104.0307061,392157.49728739983,124855.45384345668,0,2568.1225809007456,17,48,15,87.53092253361855,5.0,0.6931471805599453,0
629,PT  Salesindo Cendratama Buana,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1282045,104.0345738,392587.8086811232,124718.47644391892,0,2941.7457406622866,13,41,11,56.75440511109458,5.0,0.6931471805599453,0
630,PT  Cahaya Lestari Sanjaya,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1331188,104.0335517,392474.2610208327,125261.77187046714,0,2470.5544796680406,11,52,8,103.57257360070763,5.0,0.6931471805599453,0
631,PT Aneka Karya Bajatama,homewares store,Company,Indonesia.Batam.PT.202408042212.db,places,1.1361893,104.0244225,391458.5746676038,125601.54567846953,0,1561.0149896562034,23,64,0,88.19680439801844,5.0,1.0986122886681098,0
632,PT RIWAY INDONESIA - BATAM,distribution service,Company,Indonesia.Batam.PT.202408042212.db,places,1.1259343,104.0277434,391827.7094557432,124467.76687641624,0,2737.6284557244144,8,32,0,37.600235513735896,5.0,1.9459101490553132,0
634,PT Syno Synergy,print shop,Company,Indonesia.Batam.PT.202408042212.db,places,1.1303588,104.0351691,392654.12640866905,124956.60424600985,0,2812.077928429268,13,44,0,72.55716072328592,5.0,0.6931471805599453,0
635,PT Selindo,tractor dealer,Company,Indonesia.Batam.PT.202408042212.db,places,1.1355397,104.0287845,391943.9075883896,125529.57117928521,0,1907.4036295496821,30,55,0,55.00674925373347,4.9,2.0794415416798357,0
636,ISS Servisystem PT,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.138952,104.028456,391907.4825726637,125906.80118103644,0,1618.2902009288111,23,62,14,134.38192505097823,4.0,0.6931471805599453,0
639,PT  Express Print,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.131538,104.0295712,392031.29492771794,125087.16813153183,0,2306.3745136243815,22,61,20,115.33602892969108,0.0,0.0,0
641,Pt  Sri Indah Multi Perkasa,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1334397,104.0302653,392108.59738453664,125297.36840847303,0,2190.429490367738,22,64,20,109.21635824105267,0.0,0.0,0
644,Brinks Solutions Indonesia - Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1305408,104.0292664,391997.34312369407,124976.94256928425,0,2377.0399731847356,18,60,17,90.96366474734438,5.0,1.6094379124341003,0
645,PT  Bina Putra Sejahtara,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1310022,104.0350402,392639.8074323205,125027.73446805755,0,2751.8913314946194,13,48,11,72.55716072328592,0.0,0.0,0
646,PT Sealand Pasifik,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.125603,104.0276669,391819.1851083959,124431.14566380673,0,2767.2926180397026,7,29,4,37.600235513735896,0.0,0.0,0
647,FIRST MEDIA BATAM (PT LINK NET TbK),corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1337579,104.0352863,392667.29218281567,125332.35764544798,0,2570.017299996602,6,55,3,102.44247987205577,5.0,0.6931471805599453,0
648,Batam Marine Engineering  PT,real estate developer,Company,Indonesia.Batam.PT.202408042212.db,places,1.1664979,104.0176641,390707.72478408925,128952.32036987344,0,2004.844642347464,26,61,0,47.85806988648395,4.6,2.4849066497880004,0
653,PT PLN Batam Gardu Induk Tanjung Sengkuang,electrical substation,Company,Indonesia.Batam.PT.202408042212.db,places,1.179036,104.0218914,391178.57417506364,130338.20228487373,-1,0.0,1,12,0,452.2492461392835,5.0,0.6931471805599453,0
654,Batam Park PT,real estate developer,Company,Indonesia.Batam.PT.202408042212.db,places,1.1361642,104.0256916,391599.78577238665,125598.723308953,0,1639.3439704821096,28,60,1,8.32131511197458,0.0,0.0,0
656,Pt xinrui technology batam,importer and exporter,Company,Indonesia.Batam.PT.202408042212.db,places,1.1660742,104.0177524,390717.53344754386,128905.47824167143,0,1958.2327102095264,27,60,1,30.978599991594443,4.0,0.6931471805599453,0
657,PT OTO Multiartha,car leasing service,Company,Indonesia.Batam.PT.202408042212.db,places,1.1646836,104.0279818,391855.68885427783,128751.35720343923,-1,0.0,2,12,0,16.490508324883315,4.1,3.332204510175204,0
658,PT Ultra Solution Indonesia,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1347782,104.0288753,391953.9825747068,125445.38665992327,0,1977.3396906321707,25,58,19,43.96970989143701,5.0,0.6931471805599453,0
659,Anugerah Group,corporate campus,Company,Indonesia.Batam.PT.202408042212.db,places,1.1255076,104.0252,391544.69013104925,124420.69115357353,-1,0.0,4,23,0,152.34782856969997,0.0,0.0,0
660,Tanjung sengkuang,place of worship,Company,Indonesia.Batam.PT.202408042212.db,places,1.1826923,104.0200681,390975.84189181513,130742.46581521303,-1,0.0,2,7,0,323.56918683726883,4.7,1.3862943611198906,0
661,PT  Sukses Batam Mandiri,granite supplier,Company,Indonesia.Batam.PT.202408042212.db,places,1.1379201,104.0278176,391836.40983810596,125792.75220829713,0,1642.6411985192433,28,61,0,90.4780224510527,0.0,0.0,0
662,PT  Wahana Artha Gemilang,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1374945,104.0251313,391537.4911621986,125745.8044528959,0,1483.2632486045834,25,67,15,18.816668358153436,0.0,0.0,0
663,PT MBU,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1287401,104.0310696,392197.91788055527,124777.81469064993,0,2654.8431582886387,19,44,16,87.53092253361855,0.0,0.0,0
664,PT HELINDO JAYA,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1311883,104.0282187,391880.7900009132,125048.5604050619,0,2253.2126252529774,21,62,19,40.31724322569678,0.0,0.0,0
665,PT XINSHENG INDONESIA MANUFACTURER,manufacturer,Company,Indonesia.Batam.PT.202408042212.db,places,1.166161,104.013695,390266.0756399921,128915.23156506749,0,2008.1096196252743,34,69,3,129.2398980270785,0.0,0.0,0
666,PT  Pelayaran Kurnia Samudra,shipping company,Company,Indonesia.Batam.PT.202408042212.db,places,1.1635241,104.0132003,390210.9289615784,128623.74948015632,0,1737.2349220576327,20,67,0,24.80866976992555,4.3,1.9459101490553132,0
668,PT Lotus Glassindo,construction equipment supplier,Company,Indonesia.Batam.PT.202408042212.db,places,1.138457,104.0255569,391584.88335074566,125852.18952918488,0,1428.3691436290646,25,64,0,22.82419272969825,4.0,1.6094379124341003,0
669,Sumber Sari Sekawan  PT,bakery,Company,Indonesia.Batam.PT.202408042212.db,places,1.1674539,104.0185713,390808.7044309878,129057.9679095367,0,2114.7608675285883,25,59,0,42.542807505653066,4.7,1.9459101490553132,0
672,PT  Unisox,manufacturer,Company,Indonesia.Batam.PT.202408042212.db,places,1.1660797,104.0125363,390137.14547673234,128906.28929220943,0,2029.2345002753436,25,65,3,40.417618620562415,0.0,0.0,0
673,PT  Mitra Buana Intimas - Kantor Cabang Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1321549,104.0286632,391930.2850808016,125155.39805388894,0,2192.0314836878592,21,65,19,28.653640511652547,0.0,0.0,0
674,PT  Ariobimo Suryakharism,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.136914,104.024754,391495.4875411519,125681.64634059193,0,1512.3467178724745,24,64,14,57.226246136190305,0.0,0.0,0
676,PT  Bertuah Jaya Makmur,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1335,104.034402,392568.8873184291,125303.88056084664,0,2512.789789097436,8,53,5,102.44247987205577,0.0,0.0,0
677,PT  Mplas Enginering Batam,wholesaler,Company,Indonesia.Batam.PT.202408042212.db,places,1.1718762,104.0132324,390214.82477298775,129547.04781337814,0,2638.485933418596,14,63,0,56.14101339454012,0.0,0.0,0
678,Tasindo Total Inproducts  PT,luggage store,Company,Indonesia.Batam.PT.202408042212.db,places,1.132816,104.028177,391876.2103625812,125228.4984567224,0,2101.1306170090334,23,63,0,67.86164011411056,5.0,0.6931471805599453,0
679,PT  LIMANDA INDUSTRIES WORKSHOOP,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.17624,104.0160485,390528.33746574324,130029.34219354656,0,3084.6691808893715,4,29,4,187.29076918774444,5.0,1.0986122886681098,0
680,Lapangan Volly Kampung Melayu Sei Panas,gym and fitness centre,Company,Indonesia.Batam.PT.202408042212.db,places,1.1400032,104.0253612,391563.165756118,126023.12400075476,0,1286.6818503950574,23,65,0,152.93008490636407,4.7,2.0794415416798357,0
681,PT  Bina San Prima fand  Y  Fk,manufacturer,Company,Indonesia.Batam.PT.202408042212.db,places,1.167635,104.0159352,390515.3965910176,129078.09046860834,0,2135.7264218379933,32,63,3,105.50703280387816,5.0,0.6931471805599453,0
683,Best Mart Sungai Panas,supermarket,Company,Indonesia.Batam.PT.202408042212.db,places,1.1358917,104.0343314,392561.1199632113,125568.27670684221,0,2342.0574299613704,4,56,0,143.22966018968597,4.7,4.0943445622221,0
684,PT  Wahana Varia Motorindo,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.137541,104.026659,391707.4790935083,125750.88748954976,0,1584.9937358112445,28,62,17,122.75714595520856,4.0,0.6931471805599453,0
685,PT  Capella Multidana Batam (CMD Batam),corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1350738,104.0286109,391924.5739284047,125478.07407203584,0,1933.38394853236,28,56,20,43.96970989143701,5.0,1.0986122886681098,0
688,Inti Tata Dunia Gemil PT,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.133245,104.029303,392001.51564340707,125275.88088595188,0,2138.3228625634474,21,64,19,97.5654874518933,0.0,0.0,0
690,PT  Cutech Indonesia,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1351019,104.0271692,391764.15790236735,125481.23435011122,0,1830.693943120837,32,57,24,80.85095491327162,3.0,0.6931471805599453,0
691,Tanjung Uma Sarana Alam  PT,real estate developer,Company,Indonesia.Batam.PT.202408042212.db,places,1.137386,104.025001,391522.98870925215,125733.81504646201,0,1484.6019568331149,26,66,1,18.816668358153436,2.2,1.791759469228055,0
693,PT Dewi Kartika Inti,place of worship,Company,Indonesia.Batam.PT.202408042212.db,places,1.1641341,104.0124252,390124.7081360105,128691.2133405381,0,1826.1982598536406,22,66,0,45.03224038976218,5.0,1.0986122886681098,0
697,Tanjung uma,housing development,Company,Indonesia.Batam.PT.202408042212.db,places,1.1458464,103.9985199,388576.76680674957,126670.09980687383,-1,0.0,2,19,0,396.49930566656076,4.0,0.6931471805599453,0
699,Tanjung uma,restaurant,Company,Indonesia.Batam.PT.202408042212.db,places,1.1453667,103.9935953,388028.7877298315,126617.26212592947,-1,0.0,2,4,0,58.780418787792414,0.0,0.0,0
700,SPBT Tanjung Sengkuang,petrol station,Company,Indonesia.Batam.PT.202408042212.db,places,1.1871668,104.0226196,391259.9160439435,131237.00692019204,-1,0.0,0,3,0,570.3236172747114,5.0,0.6931471805599453,0
701,PT  RAKATAK87,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.142399,103.9975365,388467.2107595637,126289.03659437611,-1,0.0,2,14,1,396.49930566656076,0.0,0.0,0
702,PT  Titan Jaya Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.171008,104.0166929,390599.8353419938,129450.93560913963,0,2504.018077098703,18,60,11,82.76167287293833,5.0,0.6931471805599453,0
703,PT  DELTATAMA MITRA SEJAHTERA,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1472943,104.0029497,389069.72587484855,126829.98935719776,0,1603.1199739212188,7,35,6,70.56032504153622,0.0,0.0,0
704,PT Bok Seng Indonesia,company,Company,Indonesia.Batam.PT.202408042212.db,places,1.1598872,104.010678,389930.1348676561,128221.79909608897,0,1472.4522168056455,10,58,0,178.36479112188988,4.5,2.3978952727983707,0
705,beach of Tanjung Uma,public beach,Company,Indonesia.Batam.PT.202408042212.db,places,1.1476105,103.9929885,387961.3562379501,126865.33269422318,-1,0.0,2,5,0,257.07199954666567,4.1,5.176149732573829,0
706,PT jaya timur,warehouse,Company,Indonesia.Batam.PT.202408042212.db,places,1.1703249,104.0146082,390367.8475798228,129375.50243490403,0,2446.190282334153,18,64,0,207.21528053067198,5.0,0.6931471805599453,0
707,Perum GMP Tanjung Sengkuang,school,Company,Indonesia.Batam.PT.202408042212.db,places,1.1840416,104.0174875,390688.7569641629,130891.72821163443,-1,0.0,1,6,0,323.56918683726883,4.1,3.4339872044851463,0
708,union plastic industries,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.166113,104.015506,390467.5812594475,128909.8547736747,0,1972.256855758599,36,64,19,69.18434933887016,5.0,2.3978952727983707,0
709,PT SKT INDO FURNITURE INDUSTRIAL,manufacturer,Company,Indonesia.Batam.PT.202408042212.db,places,1.167114,104.018392,390788.7408840815,129020.40000747413,0,2076.0252956489953,25,60,1,42.542807505653066,0.0,0.0,0
711,PT Ajinomoto Sales Indonesia Depo Batam,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1654875,104.0155264,390469.8269635284,128840.70688139573,0,1903.2460282943896,34,65,18,69.18434933887016,0.0,0.0,0
712,PT CAK,apartment building,Company,Indonesia.Batam.PT.202408042212.db,places,1.1716346,104.0159405,390516.1413396009,129520.23367996288,0,2576.882791780554,15,61,0,108.65959992730951,0.0,0.0,0
715,PT McDermot,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1714071,104.0130391,390193.2983149199,129495.19778938567,0,2591.2846617455816,15,65,11,0.0,5.0,0.6931471805599453,0
716,PT  PNP YARD 2,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.17806,104.0144706,390352.8384718516,130230.59961720939,0,3297.8826752676505,6,25,5,267.0289262165751,0.0,0.0,0
717,PT  CFM,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1671833,104.0167705,390608.3217138367,129028.1239246,0,2081.135014007024,30,61,15,88.22026873730276,0.0,0.0,0
720,Finindo Batam  PT,importer and exporter,Company,Indonesia.Batam.PT.202408042212.db,places,1.1658274,104.0173604,390673.90666296025,128878.21049847119,0,1930.3587027827468,27,62,1,20.3852475181949,0.0,0.0,0
721,Alvest Sic Utama  PT,shipping company,Company,Indonesia.Batam.PT.202408042212.db,places,1.166433,104.0170406,390638.34635792003,128945.17010272451,0,1997.5384599560484,28,61,0,39.75847978690384,0.0,0.0,0
722,PT  Terma Dinamik,iron works,Company,Indonesia.Batam.PT.202408042212.db,places,1.1650935,104.0170792,390642.58963555587,128797.09107265108,0,1849.4133305303226,29,63,0,77.82462514991049,0.0,0.0,0
723,Silkargo Indonesia PT,transportation service,Company,Indonesia.Batam.PT.202408042212.db,places,1.1665736,104.0184093,390790.64498479094,128960.65983156416,0,2016.502797184719,25,60,0,59.77051294130109,0.0,0.0,0
724,PT  Oneberry Technologies Indonesia,security service,Company,Indonesia.Batam.PT.202408042212.db,places,1.1658364,104.0194526,390906.7029816373,128879.12426565286,0,1945.8986666560759,22,54,0,141.83619827276578,5.0,0.6931471805599453,0
725,Smith Tool Indonesia  PT,tool store,Company,Indonesia.Batam.PT.202408042212.db,places,1.16579,104.017181,390653.9436427513,128874.0830124911,0,1926.2787151214964,28,63,0,20.3852475181949,5.0,0.6931471805599453,0
726,PT  Cahaya Murni,wholesaler,Company,Indonesia.Batam.PT.202408042212.db,places,1.166101,104.017178,390653.621838398,128908.46320403866,0,1960.660358010774,28,62,0,34.381697585909905,0.0,0.0,0
727,Restoran Seafood Teluk Air ( kampung berkah),restaurant,Company,Indonesia.Batam.PT.202408042212.db,places,0.9592778,104.072576,396810.7616430706,106043.10162677031,-1,0.0,1,1,0,374.6902833299761,4.4,1.791759469228055,0
728,PT  Delta Bumi Perkasa,employment agency,Company,Indonesia.Batam.PT.202408042212.db,places,1.1236472,104.0481028,394093.0052535313,124214.18999416554,9,579.6723596588131,10,25,0,76.11284429422595,4.0,1.6094379124341003,0
736,PT  Silma Sunter Agung,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.131615,104.050633,394374.82561022026,125094.9047422504,9,490.7037418519021,5,33,3,103.93362974695658,4.3,1.9459101490553132,0
737,PT  MELIA ARTHA SENTRAL,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1257721,104.0515016,394471.2630080211,124448.96557400862,9,176.14463158507107,12,24,9,11.182084628404157,0.0,0.0,0
738,PT  SARANA SANTOSA BAHARI,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1153491,104.0544327,394797.0314301606,123296.6427161009,1,591.179719726517,11,27,9,51.68586953638644,0.0,0.0,0
739,Ruko,corporate office,Company,Indonesia.Batam.PT.202408042212.db,places,1.1352703,104.0428064,393504.1019993024,125499.26970632846,2,135.19468984045415,14,30,12,7.934411420848245,0.0,0.0,0
